text,label
@user @user There is nothing wrong with deporting illegals #DeportThemAll #BuildTheWall #MAGA,1
HER RESTING BITCH FACE IS GOALS ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½@WhoreOf,0
@user no bitch idk about my family being broke ï¿½ï¿½ï¿½ï¿½dumb ass hoe. and u clearly have a dick betwee,1
Bitch where tf you been at hoe @user,1
"so me being the nice ass bitch i am, apologized to him thru chat. like ur hoe sent him a long ass message im telling you .and he just SEENED",0
"""Trump On Possible Government Shutdown: """"If It Happens, It Happens"""" | Zero Hedge #ShutItDown @user Your base supports your decision & want the government to #Shutdown or #BuildThatWall !""",0
@user I have run completely dry on empathy for refeguees after all the RAPEFUGEE economic migrants the traiterous NGOs have smuggled into Europe.,1
"@user But wait, why just the other day Min. of Border Security/ Org Crime, aka: William Sterling ""Bill"" Blair, assured #Canadians the #RCMP are doing a ""TREMENDOUS"" job with respect to screening all ILLEGALS entering the border, FRANK SAY IT AIN'T SO! #sendthemback #cdnpoli #Canada",0
clout man shoot cuntosaurus dis bitch,1
This nasty bitch raped her sister and WW are still team Lena Dunham. Seriously how,0
My mom called me a shoe whore and it's true </3 lol,0
@user Bitch i said bye hoe and you aint do shit so hoe stop playing with me,1
"yeah, she says that until some #rapefugee boots walks all over her. note, that is #racist of her to wish for the demise of a race. its not ok.",0
Every time this one bitch opens her mouth Im just like ï¿½ï¿½ï¿½ï¿½ what else huh ? What else you gon complain about to,1
my manager just asked me why i seem so depressed like bitch i been this way my whole life,0
"@user Bet ya that assad would love to have them all back, give his henchmen a overload of work. They attack the ppl of the Countries good enough to take them in! Ungrateful currs! The war in Syria is almost over so they should be sent back!! #SendThemHome",1
@user Obama can't get off the couch without Valerie Jarrett giving him a shot of estrogen in his ass and then scripting his day. @user #BuildThatWall,0
Dumb cunt ass cheating bitch doesn't deserve shit in this world but herpes ï¿½ï¿½ï¿½ï¿½,1
"@user @user The current #GOP #Congress doesn't care what #Americans think. Most want Obamacare, most support the Mueller investigation, they don't support the tax scam, most want #responsibleguncontrol, most don't want to #BuildThatWall. Stop voting for people that don't support you",0
"Mfs be like ""I'm at work"" NO BITCH you just collecting a whole pay check with out working bc you don't DO SHIT.",0
@user OK BITCH WELL ILL LEFT SWIPE YOU AGAIN HOE BYEEEEE ï¿½ï¿½,1
ýýýý rapemewideopen: listen to that bitch getting bred hmmmmm,1
"""The first sexual attack against a woman happened in Hungary. The criminal is a """"legal"""" afghan rapefugee. This is how Orban protects us.""",1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0
Finally approved by GoFundMe! We The People can Donate to #SecureOurBorders Let's get it built! #BuildThatWall #MAGA #BuildTheDamnWall #KatesWall #MolliesWall #JamielsWall Vetted & Verified by GoFundMe legal dept. Here's the link:,0
"@user @user @user Beat it bitch you was coppin pleas until I started hoeing you . ""I thoughtï¿½",1
Wheres the justice? Oh right. Shes an American. #BuildThatWall #MAGA2KAG #MAGAveteran,0
"Another day, and another one of @user pedophile Dreamers have raped another little girl.Polk Sheriff: Illegal Alien Arrested for Rape of 8-Year-Old Girl in Florida#NoDACA #NoAmnesty #BuildTheDamnWall #ThanQ #QAnon",1
@user Ask this old whore to suicide or I can help this bitch die screaming. #BBUK You guyz r shit to bring her back.,1
@user Looks like an army!!! #BuildThatWall,1
Time for Trump Rally! #MAGA #KAG #POTUS45 #ProudAmerican #ProudDeplorable #NoDACA #NoAmnesty #Deport #BuildTheWall #AmericaFirst #Americansaredreamerstoo,0
"@user @user @user @user No, it is not. There are 50 States, and PR is NOT one of them.Nice try though.Bye, Felicia.#DealWithIt #WWG1WGA #QAnon #Q #RedWave #WalkAway #AmericaFirst #FISAGate #LockHerUp #LockThemAllUp #BuildTheWall #DeportThemAll",0
#IllegalAliens Apparently Twitter doesn't like this term. Boo hoo.,0
Fed up with this crap! #DeportThemAll,1
@user @user @user Those who apply at the entry points get these processes surely. Thats the only other legal way beside doing at the local consulates. Those who are #IllegallyEntering are commuting a crime of illegal entry into this country and then trying to get the legalization. #SendThemBack,0
I'm really trying not put yal fake ass spiritual ass hoes out but bitch you pushing it,1
@user @user All they know is to HATE and to DESTROY! Just like our dems! This is what they want to bring to our Beautiful America! They HATE us & we TAKE CARE of them! WTF?! #WakeUpAmerica #BuildThatWall #VoteRedToSaveAmerica @user WAKE UP @user @user #WeAreWatching,1
@user @user Twitter police will never allow that. #illegalAliens,0
The latest Immigration-News! Thanks to @user @user @user #immigration #illegalaliens,0
I got 99 problems and hayfever is the biggest bitch of them all the cunt,0
"O = traitor, put in prison for high crimes against American public please President Trump, THANK YOU from America @user @user #BuildTheWall #LockThemUp #EndDACA now !!!!!!!!!!!",0
ICE files detainer against man suspected of shooting Fort Myers police officer via @user Yet another shooting of a citizen and police officer that would not/should not have happened if our laws were enforced.#DeportThemAll,1
Used be my bitch I want you back but you a hoe now,1
@user @user They should be deported the moment they are caught. #AmericaFirst #BuildTheWall #DeportThemAll #NoBenefitsForIllegals #NoFundingForSanctuaryCities #VetsFirst #Chicago #StopAsylumAbuse #DeportThemAll #WWG1WGA #WeAreQ #QArmy #qanon #ApologyTourIsOver,1
IT NEVER ENDS! #BuildTheWall #BuildThatWall !!!!!!!,1
If they find this pos bring him back only if he gets the death penalty. We don't need this human garbage sitting in our jails. #ItEndsNow #BuildThatWall,1
I love when needy bitches block me so I don't have to.     Like hello cunt I have a life,1
"@user What a Asshole..Trump you lieing ""Bitch..",0
Me and Jayleen literally came at this bitches life because she thought she would be a cunt,1
@user They don't look mistreated. Give it up. They aren't migrant they are illegal. #BUILDTHEWALL #deportthemall #MyVoteCounts #TRUMP2020 #VoterID #BUILDTHEWALL #AMERICANSFIRST,1
"""Islamic migrant urges Germans, Austrians to give rapefugees """"Their Homes and Money""""""",1
I'm the most sensitive bitch in the whole entire world bc I take everything to heart ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,0
@user #DHSFundingBill has many #globalist pills attachedby @user #NoHR392 #NoDACA #NoAmnesty #Nocatchandrelease #BuildTheWall @user @user @user @user @user @user @user @user @user,0
@user @user @user @user Go to HELL bitch. McCain is a hero. Show some respect asshole ï¿½ï¿½ï¿½ï¿½,0
Life's a bitch because a slut would be too easy .,0
i am not the one defending racists. you are. you NEED knowledge. bitch suck a dick and die slow hoe.,1
@user Twitter Facebook Instagram all ran by liberal idiots who dont care about America or its CITIZENS! #IllegalAliens,0
Yall Trash Buckets really never warned a bitch in the TL about Haitians But EYE SEE YOU HOES,1
@user its Time to Enforce the Public Charge #Immigration laws! U.S Taxpayers should not be forced to take care of #Immigrants and Refugees collecting Welfare while our #Veterans are Homeless #Trump #MAGA #SendThemBack #RedNationRising,0
"Except for the wall, ending DACA, ending chain migration, enforcing e-verify, eliminating H1B visas, and all the immigration promises that got you elected.#BuildTheWall #NoDACA",0
"So KD leaving Russ means he's a bitch an hoe, but Lebron allowing Kyrie to get traded and y'all not... nvm",0
"""How can Pelosi see """"the good"""" in MS-13 animals who mutilate & torture innocent people; while supporting late term abortion; ending the lives of innocent babies before they are born?VOTES?POWER?#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA""",1
"@user I be baffled bitches quick to say "" you fucked this n that""  ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½you a hoe you a frea",1
@user Bitch imma mad then a hoe imma call you when I get home,0
I don't just follow hoes on twitter/Instagram who just cute....bitch you have to have at least some type of style or talent,1
@user @user @user @user The point is made much stronger BECAUSE of her testimonial. #MAGA #NoDACA #howdoyoulikeusnow,0
@user You know this hoe saving mofo didn't ever go in on that fragile bitch scared to break her cupcake ass ï¿½ï¿½ï¿½ï¿,1
@user @user . And until Trump made it an issue also the aim of most Politicians - cheap labor & votes for the elites. Most still refuse to support reform. #StopImmigration,0
@user Meanwhile the whole world is hoping that Piers Morgan will regenerate into someone that isn't a cunt.,0
Refugees in Italy throw away food. Refuse to eat it.#stopimmigration,1
"The Nature of the Hispanic is to Abuse, Corrupt and Subvert!!All Anchors must Go. And the 14th Amendment Retroactively Clarified.#DeportThemAll #BuildTheWall #MAWA #MAGA #AmericaFirst #USA#TrumpTrain #CCOT #WhiteGenocide @user @user",1
#BuildTheWall from the Pacific Ocean to the Gulf of Mexico - #Deport all illegals and their families - #NoDACA #NoAmnesty - #ProudAmerica #AmericaFirst #VoteRed,1
Angry Entitled Islamic Migrants Attack Taxpayer Anti-Immigrant Party Member at Swedish Rally Muslim Mob Chases Swedes in their Own County. #Multiculturalism #failure #Sverige #Sweden #DeportThemAll #borderbrawl #gohomebabel,1
". If yo ""suppose"" to be nigga entertain, fw the next Bitch , he disrespecting you , dumb ass hoeï¿½ï",1
Like that ugly ass bitch earlier who said I don't blend my makeup ï¿½ï¿½ï¿½ï¿½ that wasn't tea. That was a cunt making an inaccurate st,1
@user @user @user Expose the Corruption #DeclassifyFISA #MAGA #AmericaFirst #KAG #BuildThatWall,0
"@user How dare McConnell stand up & say Senate may not win 8 close seats! Won't fund the Wall until after election? @user don't listen to him, listen to your gut & voters. #BuildThatWall as promised. McConnell & Ryan are wrong & the problem if Congress is lost!",0
@user @user I'll stop being a bitch when you stop being a thirsty hoe,1
"@user Got to keep those baby rapers with their victims or the left will throw a temper tantrum. #boohoo,#sendthemback#BuildTheWall",1
"Ay bitches its time to rock an fuckin roll, if theres any slags out there wanna come 2 me gaff giz a bell ont blower     CUNT",0
@user Basically the whole song is 'you're going to get it bitch'.,0
"WithMoreThan #USD 60 #billions of #forex #reserves & #big #money FromMore #investing to& #importing from #Vietnam by #allies, MilitaryIntelligence,MilitaryRegions&PublicSecurityOfVietnam #government #interest #nuclear #missiles in #WW3. #buildthatwall #maga #trumptrain",0
*is that all you do?* Bitch I like to smoke I'm living the life hoes,0
@user @user Ive dreamed of this day ever since the budget was approved. #BuildThatWall Mr President #JustDoIt,0
"@user lmfaoo bitch y'all hoes been ""21"" ï¿½ï",0
"Left work to go to the dentist today and what did I find, some son of a bitch has scraped my car, no note nothing.ï¿½",0
"Border Patrol Agents Bust MS-13, 18th Street Gang Members in South Texas via @user @user #StopTheInvasion",0
@user @user If uncle Sam can use #IllegalAliens then why does twatter have a problem if I use #IllegalAliens asking for a friend,0
"#BozoBeto Says, He's The Best 4 TX He's For:*Ending #ICE*Open Borders*Legalizing DRUGS*Ending Immigration Laws4 MS-13 Gang Members BRUTALLY Hacked An Informant To Death W/A Machete In TX!#BuildThatWall#VetoBeto#KeepTexasRed #ChooseCruz",0
"@user Uh, well- Too Bad. #IllegalAliens #ImaginaryRules #Snowflake #Snowjob #BuildKatesWall",0
#IllegalAliens no matter how you feel about immigration the fact is that illegal immigrant in Iowa murdered and American citizen! she is not the first it's sad but true! how many more? Who's next? I pray no one! now he gets free food and health care in prison! WE HAVE 2 STOP THIS,1
"@user Ash you deserve alllll the hate you get you hoe ass bitch, out here being a damn Hypocrite you and cash some damn FAKES. Hoes",0
Bitch I am literally a whore for songs that transition perfectly into each other and Tyler really did That! We eatiï¿½,0
"One of my favourite lines! And also @user ""Paige is a whore"" S1 and @user #imquinnbitch",0
I'm glad I have friends who call each other queens and goddesses not bitch or whore.     #goalsreached,0
@user @user His own fault #SENDTHEMBACK,0
i would just like to say happy birthday to my favorite bitch. love u hoe!,0
THE WHOLE #LUSTFORLIFE ALBUM IS JUST LIKE BITCH STOP ITS STILL 10AM HERE AND IM ALREADY ROLLING ON THE FLOOR AND AHï¿½,0
Bitch couldn't tell me he was going to Orlando cause he going to be a whore ! So DO YOUUUUUU lil baaabby,0
"@user @user @user @user @user @user #VOTE #GOP IN #DELAWARE @user @user @user #RESEARCH #Delaware #COONS #Carney #illegals #gangs,#wilmington #delaware #1 #CrimeTown look at fact #noSanctuary #nodaca #dems #drive #DELAWARE #BANKRUPT!#GANGS #DRUGS @user @user TELL THE #TRUTH",1
"@user If deficits matter, @user then #StopImmigration. @user immigrants are fiscal debtors x *three gens*.If deficits matter, Stuart, #SendThemBack & #BuildTheWall. @user scores DACA x 10 yrs costing $26 bil.Cant stop immig? OK, then. STFU on deficits.",1
Here's some #elite #globalist #Jews plotting to take-over #Poland.You can't make this stuff up. #EU #Europe #Zionism #Judaism #AntiWhite #globalism #leftism #OpenBorders #IllegalImmigration #CulturalSubversion #nationalism #Jewish #NWO,1
two-faced bitch u fuckin annoying cunt ï¿½ï¿½ï¿,1
No private comms #NoSanctuaryCities #BuildTheWall #NoDACA #Qanon #MAGA #PatriotsDay #WeWillNotForget @user,0
"@user excellent observations. Let me add:""Don't give advice unless asked.""Oprah, we didn't ask.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder #LiberalLogic #LockHerUp",0
Illegal Alien Sex Offender Has Raped Another Child In North Carolina is he not in prison or why hasn't he been deported?This is unacceptable in so many different ways.#BuildTheWall#DeportThemAll #KeepAmericaSafe,1
Not one immigration activist is calling for assistance for Central American countries to help improve economic conditions there. NOT ONE. Think about that.#Maga #Immigration#StopTheInVasion #ImmigrationIsAWeapon,0
Then he shouldn't mind them right ? #BuildTheWall #BuildThatWall #MAGA #AmericaFirst #AlinskyWasAMaggot,0
Chain Migration is not sustainable and needs to end NOW. It's time to break the chain! #EndChainMigration,0
I think a conservative estimate is 99% of #asylum claims by #illegals are false. #DeportThemAll #ArrestEmployers #MAGA,1
Idk who niggas play me to beï¿½ï¿½ï¿½ï¿½ I can show you better than I can tell you th,0
"The ""Forgotten No More"" people WILL NOT forget our @user and the Republicans he needs to keep ALL his PROMISES! We will VOTE RED and then they WILL #BuildThatWall Happy to be a part of your T-lines!",0
Watch @user broadcast: Real Conservatives @user #CloserNation #gopvets #codeofvets #BuildThatWall #BuildTheWall #WalkAway #PatriotsUnited,0
Awesome news!!#KAG #MAGA #illegalaliens,0
Over 62 million people voted for @user b/c of policies clearly stated at dozens of rallies. #BuildThatWall #TaxCutReformBill #EliminateRegulations #ConstitutionalistsOnSCOTUS #AmericaFirstTradePolicy #EndGovermentWaste #ReformTheVA #DestroyISIS Keeping Promices #MAGA,0
"@user @user You really listen to yourself, dont u? That's why there are 12.1 illegals here now costing us billions. Seems to me WE HAVE HAD OPEN BORDERS! Close them. #BuildThatWall",1
"@user She is friend with an African? I bet she was and is still pro-rapefugee. Otherwise you aren't standing there with an African beside you. Sorry, but you wanted this. You are now afraid. I don't care for traitors like you, who did nothing when things could have changed. Bye bye.",1
Karma a bitch nasty hoe,0
excuse my lingo when I call you hoe but bitch you know I talk like dat,1
@user hey asshole we don't care if you don't want the wall we want it and you answer us dirtbag bitch,0
toe up ass hoe stop worrying bout me and get them roaches out yo baby bed punk bitchï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½you wan me clean yo h,0
ýýýýýýýýýýýýýýýý you're my Bitch ýýýý I love you && I love spending time w you hoe. I hate you tho,1
"@user Don't trust polls; see 2016It must be antifa & Maxine Water's steady hand pushing Dems ahead.Maybe #POTUS stunning success w/ISIS, economy, Dow/S&P/Nasdaq, N Korea, unemployment help Dems?#MAGA #KAG #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA",0
I love females that remember that they are women not men that irks the fuck out of me when females be out here acting like dudes bitch relax,0
"""@callmechris316 @user Yes it does! #RCMP Waiting to Carry Luggage of #IllegalMigrants who Have NO RIGHTS TO ENTER #Canada They Came From A Safe CountryUSA, BROKE OUR LAWS BY CROSSING #Illegally So They Aren't Eligible to Stay Even if """"Approved"""" #DeportThemAll #CloseOurBorders#StopImmigration""",1
"@user @user RT #WeThePeople need @user actions to start backing up his words with real CONSERVATIVE actions and results. Not the RINO shit coming out of #Congress, RINOs, McConnell, Ryan, Pence, Brady, & the Koch Brothers. #USA #Americans #EndDACA #NoAmnesty #FairTrade #NoRINOs",0
@user happy 16th birthday hoe!!! Have a blast bitch!!!,0
Our much anticipated Reception Managers office finally got under way today! Hopefully with minimal disruption to patients Here our Practice Manager Catherine Oates supervises as Reception Manager Tina gets the work started!! #nhs #romford #buildthatwall,0
And who claims rape on twitter lol. Uh come on now bitch ..,1
"@user He should be careful about that if there are women in his family, because that bitch Karma has a funny sense of humor.",0
@user But those are illegal immigrants children Candace. They have more rights than our American children.#LiberalismIsAMentalDisorder #BuildThatWall #AmericaFirst,1
Chester from linkin park killed himself. Bitch wtf my whole life is done like who,0
This bitch got one time to fuck wit me or my dad n ima let her whore ass know,1
"@user @user @user sure about everything Congressman Sasse says here. I agree Washington is broken, bc Trump ran on #BuildThatWall but cannot get Republicans to get it done, much less bipartisan support!!",0
YOU A BITCH @user AND YOU IN MY FUCKING CITY HOE. ILL SEE YOU SOON BITCH BOY,0
"@user Conservatives in the United States are under attack and have been since early 2016. @user manipulated the process in small part, and now they are de-platforming conservatives! #Google #Trump #GOP #tcot #IllegalAliens",0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0
*calls you annoying and talks shit about you  *proceeds to try to follow you on social media  ???  Bitch I dont blame her. Fucking creepy hoe,1
@user @user @user It will only be a matter of time before something happens to those ranchers.#BuildThatWall#BuildTheWall #BuildTheDamnWall,1
ENOUGH w/PHONY LIB argumentsvoter IDs don't workWalls don't workIllegals less crimeimmigration system brokeillegal kids are dreamers; OUR kids are notmore gun laws neededblacks can't be racist#POTUS #KAG #MAGA #NEWS #Trump #Walkaway #VoteRed #BuildTheWall #NoDACA #NRA,1
THE WALL: House Dems BEG Secretary Mattis to BAIL on $450m Border Wall Project #BuildThatWall,0
@user Bitch I'm scared lmao,0
"The worst thing anybody can ever call me is ah HOE, BITCH AND STUPID ï¿½ï¿½ï¿½ï¿½that shit take me to a whole different mind set ",0
Hoes Will Get A Room. Invite you. Swear Up & Down You The Only Nigga She Invited. Then When You Get There That Bitch Be Full Of Niggas ï¿½ï¿½ï¿,1
Bitches think I'm sayin' hoe like you fucc everybody. I say hoe like I say bitch. Lol try again.,1
"Media Blackout: Miami Serial Killer Turns Out To Be An Illegal Alien @user @user @user @user #NoAmnestyEver#DeportThemAll It is not worth the public safety to even consider an Amnesty, there is far to great a risk",1
Fuck Mike hoe ass bitch ass he need to take his charge,0
Now it makes sense why they cast that dumb Bitch Lena Dunham. Her cunt ass looks like she would join a cult,1
I Agree@realDonaldTrump It's Imperative To Start Deportation On These People - #DeportThemAll They Do Not Belong Here; Also #FireSesssions Get Rid Of #ArrogantRosenstein,1
I love the way I'm a bitch & a cunt for telling someone to piss off after they msg me 12 times in a row & I don't reply like omg ur a pest.,0
#BuildThatWall Ted Cruz has a plan on how to help Republicans win BIG in November!,0
@user And you a mad ass hoe B.C. Your man tried getting at the bitch you can't stand lmao,1
@user A German has been murdered by a Migrant. #DeportThemAll,1
"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user so is working #IllegalAliens for pennies on the dollar, knowing they can't come forward about it because they are here illegally, that is why @user are more concerned about getting them here, and keeping them here,, unfair to illegals, unfair to #Citizens",0
I tweeted Rachel Starr I loved her every day for like 4 whole years and we STILL ain't married. Like how much fuckin love you need bitch???,0
DACA Illegals have no Right to Take Jobs From U.S Citizens ! DACA has Ended No Business wants to hire illlegals they will have to Fire in a few months #NoDACA #NoAmnesty #Trump #MAGA #SendThemBack DACA is 50% Fraud via @user,1
Savage Indians living up to their Reputation!!#DeportThemAll #BuildTheWall #MASA #MAGA #AmericaFirst #USA#TrumpTrain #CCOT @user @user @user @user @user @user @user @user @user @user @user,1
Rapefugees should be fucking shot.,1
The next person to call me a fat bitch or a fat cunt is getting their fucking teeth knocked down their throat .. I am not the one ï¿½ï¿½ï¿½ï,0
"OMG LAST RETWEET I DIER AT ""GRAPE"" LIKE BITCH WTF I JUST WANT A NICE SWEATSHIRT AINT NO FRUIT IN THIS BITCH",0
Open your mouth & take the meat like a hoe you bitch ass,1
@user Build it out of Lego. Or show him photos of the Great Wall of China. He's never going to go see it. He'll never know. #BuildThatWall #TrumpIsAMoron,0
you're a dirty whore to me if you're only available to a nigga when you know him and his bitch are on bad terms. lmfaaaooo do better.,1
"Fuck these hoes !!! They ain't gone send you nowhere but to the clinic or hell , let that bitch keep them problemsï¿½",1
Trump Admin Releases Rule Weve Been Waiting Years For: Obamas Catch-and-Release Loophole Finally ClosingHow did the anti-American Catch & Release policy ever gain traction in the first place. #ObamaGate @user #BuildThatWall#MAGA #wwg1wga,0
Bitches kill me with that bitch wanna be me hoe you don't wanna be yourselfï¿½ï¿½ï¿,1
I hate mfs who slam doors when they mad like bitch if you break my shit how ima keep the hoes out?,1
@user Imagine thinking you're the baddest bitch when actually you're just a thot life hoe ï¿½ï,1
"Whoever is doing this you're a sick son of a bitch, fuck you!",0
@user You keep waving that magic wand sir!!! Ill NEVER get tired of all this #WINNING! #MAGA #BuildthatWall #HillaryforPrison,0
@user @user We'll see...never hear from that bitch until he dies. Just like you hoe.,0
@user Yeah do the right thing and vote for the Sweden Democrats Sweden for Swedes not 3rd world rapefugee terrorists! #MakeSwedenGreatAgain,1
Ok Twitter. . Double hit. Going for a block?  Cunt fuck bitch wanker..... go for it,1
@user She looks like a bitch I'm in love,0
#BuildThatWall yes do whatever you can but get it built #AmericaFirst,0
Court Ruling Freed Iraqi Rapefugee Whos Now Charged With Attempted Murder Of Cop,0
me: be kind to everyone x spread love and positivity x  me after a bitch crosses my path: rot in hell you dumb whore,1
@user In ceuta Spain at the borderRefugees go home,0
"23. Use a combination of the following phrases at least three dozens times a day on social media: cuck, soy, soyboy, SJW, beta male, mangina, snowflake, libtard, MAGA, 14/88, deus vult, dindu, rapefugee, kek. #Tradlife",0
"@user You a bitch mike snake ass hoe mike stfu before I steal your nvm you don't got one lmfao ""looking"" lmaï¿½",0
@user Hey illegal alien invader Hugger @user #StopTheInvasion#DeportThemAll#NoAmnesty#BuildTheWall,1
All these people slut shaming @user for having 3 baby daddies....like you people have only slept with 1 person ever! Bitch please!,0
@user @user @user @user @user @user @user yes bitch lookin good xx,0
followed all not previously followed. #Trumptrain #MAGA #KAG #WalkAway #Nodaca #iwantthewall,0
"Another one of @user Dreamers has murdered 3 people n Arizona, one of them a baby.#NoDACA #NoAmnesty #BuildTheDamnWall #AmericaFirst",1
That Old bitch and young bitch @user look like dudes! Yall Some tranny lookin ass hoes,1
@user shut ya bitch ass up before I pull up to ya house. You hoemade just like that fat trel wanna be nigga,0
"""Presidential determination for the number of refugees that COULD be admitted to the US in coming fiscal year """"due Sept. 30""""? via @user @user #NOMORERefugees #NOmoreSomaliRefugees @user Where the heck r u??""",1
"Complete disgust. #Democrats this is on you. #IllegalAliens are invaders, race regardless #deathpenalty",1
"N.J. man charged with human trafficking, sex assault of 18-year-olds #WWG1WGA #BuildTheWALL #ThesePeopleAreEVIL #Pedovores #NoDACA #GreatAwakening #PedoGate #PizzaGateIsREAL #PedoWood #HollyWeirdPANIC #TruthMatters #MKUltra #EndChildSexTrafficking",1
@user @user Sure you want #illegals to flood our state. You care nothing about #citizens but more about #IllegalAliens,1
Your a hoe looking to taken care of...nobody wants to deal with a lazy bitch...male or female!,0
"The dems think that bringing Obama on the campaign will strengthen them. In reality, all it did was fortify every Republican and remind us exactly why we voted for Donald Trump. #RepublicansStrongerThanEver #VoteRed #RedWave2018 #KAG2020 #NoDaca #RepublicanStrength #WWG1WGA #USA",0
@user @user This is an extremely important issue and a winning issue for the Lresident! Stop listening to your good people because they dont care about you or his country! They will not even be re-elected!! #BuildThatWall NOW!!!,0
My mom tryna bribe be into watching my brother and sister for a whole nother week. Bitch this been the longest 11 days of my life.,0
have you ever called a dude a hoe or a bitch like he one of your bitches? ï¿½ï¿½ï¿½ï¿½ i be sli,0
Woody Allen ..uflrghhjj .. hiding behind Hollywood production houses bitch raped his one step daughter and married another,0
"These are the animals we want to band!!!!! #NeverForgetBenghazi never submit to because #islamistheproblem this is #America and I will not covert. #BuildThatWall and keep #MAGA #POTUS and #POTUS44 close it up. You had your chance 8 years of it, failed and keep you keep failing !!",1
"Nearly $10 million transferred from FEMA to ICE, document shows #notabigdeal #iceneedstobefunded #deport #deport #sendemback #NoDACA",0
"@user Step to me, I'd smack around your ignorant, racist ass. Bitch boy. I'll make you clean your blood off my shoes.",0
364 Illegal Alien Arrests in Six-State ICE Raid@realDonaldTrump @user THANKS!#WalkAway-@TheDemocrats want to #AbolishICE?187 #IllegalAliens- are DANGEROUS ALREADY Convicted Felons!#PedoGate #RealNews#IStandWithICE #Trump#GreatAwakening #MAGA #KAG,1
@user @user Bigger problem when you don't drink at home and go out and bitch,0
The shoes are cheap they 70 but the website that sells and ships to me is selling them for like 139 so Iï¿½ï¿½ï¿½m just like,0
"i cant wait to have the monies so i can buy shoes, im gonna be that broke bitch with way too many shoes and not enough for stuff i need",0
Both #Frightening and #Demented #Sick Now it will be our problem. #SendThemBack #KAG,0
they're so so so cute dancing like this omg i love women i'm a whole lesbian,0
"""""""Identify Native 2020 Census"""" is bollocks. Yes, Mestizos are Indians, and their kind was here first. It doesn't mean shit though, as the Europeans built a far more advanced civilization than the Indians ever could dream of. #BuildTheWall #DeportThemAll #KAG #SupportICE""",1
@user hey you disrespectful bitch don't you ever fix your fingers to dial my MFN number ever tf again u hoe,1
"@user I dont want any effing refugees! Not in Greece, not in America, not anywhere in the West! #SendThemBack!",1
"It pisses me off when someone says that a girl is a whore, like grow the fuck up and learn to respect women",0
Whoever cut down the rope swing is a bitch,0
"#mikeandike #sierraandhunter #twomonkeys #sugarhigh #amped #sendthemhome #sweetuncle #guncle @ Burbank, California",0
my bitch prettier than all you hoes. stay out my inbox,1
All this dick in the world and you hoes wanna be sides. Your biscuit bitch. Are you proud?,1
JudicialWatch Revealed Obama Admin Threw Out Public Safety & Natl Security. Ignored Required Background Check In Implementing Its ILLICIT & Unilateral Background Checks On #DACA ILLEGAL Alien Amnesty Program@JudicialWatch #MAGA #EndDACA #TRUMP,0
Poland: Why don't Qatar and Saudi Arabia take Muslim refugees? This isn't a European problem! - Polish MP #StopTheInvasion,0
Cardi B gone have some of these hoe with a lump on their head...bitch I'll slap you,1
@user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0
"""@CalebJohnson50 @user @user It may have to do with plain honest speech. So many politicians have the """"political speech"""" bug. Theyre accustomed to stating what people want to hear & not what they need to . Like saying it is #Fucktarded to believe the mass #Refugee/#Rapefugee immigration was good is idiodic""",1
"@user Doesnt Think Americans Should Point to the Fact that Mollie Tibbetts Murder is an Illegal Alien to Hide the fact that over 32,000 Criminal Aliens have been incarcerated in the last 40 years for Murder #SendThemBack ! #Trump #MAGA #SundayMorning #RedNationRising",1
"dis why i didn't want you following me you think everything is about u but i mean if the shoe fits go ahead, lace that bitch up & wear it",0
You hoes really be doing too much. Like bitch nobody wants your lying cheating ass boyfriend. Relax,1
bay bitch  always on the move witch  dick to dick  don't know who to pick  you think you're going up  i'll keep it on the low  you're just a hoe,1
President Trumps Latest Border Wall Comments Will Have Democrats Trembling #BuildThatWall via @user,0
@user Bitch if my ass is grass ur ass is dirt whore,1
@user Lmao fuck you bitch don't get mad at me cuz u don't know the game of basketball hoe,0
But donï¿½ï¿½ï¿½t let ï¿½ï¿½ï¿½em hear you fucking these hoes thoughï¿½ï¿½ï¿½He gonï¿½ï¿½ï¿½ kil,0
"#AmericaFirst #Trump2020 #BuildTheWall #RaiseAct #EndDACA #MAGA #Veterans #BlueLivesMatter If you don't agree, I DON""T CARE!",0
